step,total,seconds_per_merge,affected,freq
30602,31743,0.062460961898813235,700,6820.0
30603,31743,0.062460961898813235,1,6820.0
30604,31743,0.056753688989784334,244,6820.0
30605,31743,0.056753688989784334,340,6810.0
30606,31743,0.056753688989784334,3,6810.0
30607,31743,0.056753688989784334,1062,6810.0
30608,31743,0.05002501250625313,36,6810.0
30609,31743,0.05002501250625313,120,6810.0
30610,31743,0.05002501250625313,5,6810.0
30611,31743,0.05002501250625313,116,6810.0
30612,31743,0.04397537379067722,4,6810.0
30613,31743,0.04397537379067722,14,6810.0
30614,31743,0.04397537379067722,14,6810.0
30615,31743,0.04397537379067722,135,6810.0
30616,31743,0.04397537379067722,4,6810.0
30617,31743,0.04397537379067722,151,6810.0
30618,31743,0.03466204506065858,2,6810.0
30619,31743,0.03466204506065858,1,6810.0
30620,31743,0.03466204506065858,2,6810.0
30621,31743,0.03466204506065858,13,6810.0
30622,31743,0.03466204506065858,160,6810.0
30623,31743,0.03295978905735003,8,6810.0
30624,31743,0.03295978905735003,318,6810.0
30625,31743,0.03295978905735003,220,6810.0
30626,31743,0.03295978905735003,2,6810.0
30627,31743,0.03295978905735003,7,6800.0
30628,31743,0.02962962962962963,7,6800.0
30629,31743,0.02962962962962963,98,6800.0
30630,31743,0.02962962962962963,12,6800.0
30631,31743,0.02962962962962963,236,6800.0
30632,31743,0.02962962962962963,2,6800.0
30633,31743,0.02962962962962963,5442,6800.0
30634,31743,0.05571030640668524,159,6800.0
30635,31743,0.05571030640668524,1,6800.0
30636,31743,0.05571030640668524,29,6800.0
30637,31743,0.05571030640668524,14,6800.0
30638,31743,0.06527415143603132,1,6800.0
30639,31743,0.06527415143603132,1,6800.0
30640,31743,0.06527415143603132,11,6800.0
30641,31743,0.0782472613458529,5,6800.0
30642,31743,0.0782472613458529,3,6800.0
30643,31743,0.0782472613458529,1,6800.0
30644,31743,0.07012622720897616,13,6800.0
30645,31743,0.07012622720897616,33,6800.0
30646,31743,0.07012622720897616,11,6800.0
30647,31743,0.07012622720897616,257,6800.0
30648,31743,0.07012622720897616,1,6800.0
30649,31743,0.07012622720897616,4,6800.0
30650,31743,0.07012622720897616,27,6800.0
30651,31743,0.07012622720897616,268,6800.0
30652,31743,0.07012622720897616,138,6800.0
30653,31743,0.041666666666666664,113,6800.0
30654,31743,0.041666666666666664,274,6800.0
30655,31743,0.041666666666666664,5,6800.0
30656,31743,0.041666666666666664,92,6800.0
30657,31743,0.038789759503491075,3,6800.0
30658,31743,0.038789759503491075,20,6800.0
30659,31743,0.038789759503491075,5422,6800.0
30660,31743,0.038789759503491075,12,6800.0
30661,31743,0.09124087591240876,14,6800.0
30662,31743,0.09124087591240876,8,6800.0
30663,31743,0.09124087591240876,156,6790.0
30664,31743,0.11441647597254004,45,6790.0
30665,31743,0.11441647597254004,3,6790.0
30666,31743,0.11441647597254004,17,6790.0
30667,31743,0.11441647597254004,5,6790.0
30668,31743,0.11441647597254004,54,6790.0
30669,31743,0.11441647597254004,81,6790.0
30670,31743,0.08403361344537814,10,6790.0
30671,31743,0.08403361344537814,8,6790.0
30672,31743,0.08403361344537814,2,6790.0
30673,31743,0.07587253414264036,10,6790.0
30674,31743,0.07587253414264036,53,6790.0
30675,31743,0.07587253414264036,11,6790.0
30676,31743,0.06613756613756615,74,6790.0
30677,31743,0.06613756613756615,2,6790.0
30678,31743,0.06613756613756615,519,6790.0
30679,31743,0.06211180124223602,3,6790.0
30680,31743,0.06211180124223602,1,6790.0
30681,31743,0.06211180124223602,58,6790.0
30682,31743,0.06211180124223602,6,6790.0
30683,31743,0.06211180124223602,3,6790.0
30684,31743,0.06211180124223602,78,6790.0
30685,31743,0.06211180124223602,106,6780.0
30686,31743,0.044228217602830605,3,6780.0
30687,31743,0.044228217602830605,1,6780.0
30688,31743,0.044228217602830605,19,6780.0
30689,31743,0.044228217602830605,1,6780.0
30690,31743,0.044228217602830605,1,6780.0
30691,31743,0.044228217602830605,3,6780.0
30692,31743,0.034387895460797804,1,6780.0
30693,31743,0.034387895460797804,32,6780.0
30694,31743,0.034387895460797804,689,6780.0
30695,31743,0.034387895460797804,91,6780.0
30696,31743,0.03838771593090211,360,6780.0
30697,31743,0.03838771593090211,12,6780.0
30698,31743,0.03838771593090211,1,6780.0
30699,31743,0.03838771593090211,18,6780.0
30700,31743,0.03838771593090211,6,6780.0
30701,31743,0.03838771593090211,2,6780.0
30702,31743,0.03106554830692762,12,6780.0
30703,31743,0.03106554830692762,38,6780.0
30704,31743,0.03106554830692762,2753,6780.0
30705,31743,0.03106554830692762,35,6780.0
30706,31743,0.03106554830692762,3,6780.0
30707,31743,0.02855511136493432,5,6780.0
30708,31743,0.02855511136493432,56,6770.0
30709,31743,0.02855511136493432,4,6770.0
30710,31743,0.02855511136493432,26,6770.0
30711,31743,0.02855511136493432,473,6770.0
30712,31743,0.03136762860727729,39,6770.0
30713,31743,0.03136762860727729,258,6770.0
30714,31743,0.03136762860727729,7,6770.0
30715,31743,0.03136762860727729,442,6770.0
30716,31743,0.03367003367003367,16,6770.0
30717,31743,0.03367003367003367,2,6770.0
30718,31743,0.03367003367003367,7,6770.0
30719,31743,0.03367003367003367,4,6770.0
30720,31743,0.03367003367003367,23,6770.0
30721,31743,0.03367003367003367,5,6770.0
30722,31743,0.03184713375796178,23,6770.0
30723,31743,0.03184713375796178,50,6770.0
30724,31743,0.03184713375796178,9,6770.0
30725,31743,0.03184713375796178,1070,6770.0
30726,31743,0.03184713375796178,339,6770.0
30727,31743,0.030039050765995796,2,6770.0
30728,31743,0.030039050765995796,1,6770.0
30729,31743,0.030039050765995796,1,6770.0
30730,31743,0.030039050765995796,118,6770.0
30731,31743,0.029069767441860465,61,6770.0
30732,31743,0.029069767441860465,16,6760.0
30733,31743,0.029069767441860465,161,6760.0
30734,31743,0.029069767441860465,1,6760.0
30735,31743,0.031240237425804437,63,6760.0
30736,31743,0.031240237425804437,68,6760.0
30737,31743,0.031240237425804437,2,6760.0
30738,31743,0.031240237425804437,2,6760.0
30739,31743,0.031240237425804437,2,6760.0
30740,31743,0.027708506511499028,9,6760.0
30741,31743,0.027708506511499028,3,6760.0
30742,31743,0.027708506511499028,385,6760.0
30743,31743,0.027708506511499028,441,6760.0
30744,31743,0.027708506511499028,102,6760.0
30745,31743,0.027972027972027972,8,6760.0
30746,31743,0.027972027972027972,2,6760.0
30747,31743,0.027972027972027972,236,6760.0
30748,31743,0.027972027972027972,1,6760.0
30749,31743,0.029498525073746312,4936,6760.0
30750,31743,0.029498525073746312,797,6760.0
30751,31743,0.029498525073746312,2,6760.0
30752,31743,0.029498525073746312,2,6760.0
30753,31743,0.07215007215007216,2,6760.0
30754,31743,0.07215007215007216,1,6750.0
30755,31743,0.07215007215007216,16,6750.0
30756,31743,0.06835269993164729,38,6750.0
30757,31743,0.06835269993164729,917,6750.0
30758,31743,0.06835269993164729,5,6750.0
30759,31743,0.06835269993164729,10,6750.0
30760,31743,0.0563063063063063,13,6750.0
30761,31743,0.0563063063063063,1,6750.0
30762,31743,0.0563063063063063,174,6750.0
30763,31743,0.0563063063063063,164,6750.0
30764,31743,0.0563063063063063,44,6750.0
30765,31743,0.0563063063063063,67,6750.0
30766,31743,0.0563063063063063,13,6750.0
30767,31743,0.04011231448054553,124,6750.0
30768,31743,0.04011231448054553,13,6750.0
30769,31743,0.04011231448054553,336,6750.0
30770,31743,0.04011231448054553,210,6750.0
30771,31743,0.04011231448054553,1,6750.0
30772,31743,0.04011231448054553,10,6750.0
30773,31743,0.04011231448054553,2,6750.0
30774,31743,0.031705770450221944,165,6750.0
30775,31743,0.031705770450221944,2,6750.0
30776,31743,0.031705770450221944,1,6740.0
30777,31743,0.031705770450221944,17,6740.0
30778,31743,0.031705770450221944,10,6740.0
30779,31743,0.034566194262011754,11,6740.0
30780,31743,0.034566194262011754,1,6740.0
30781,31743,0.034566194262011754,1,6740.0
30782,31743,0.034566194262011754,116,6740.0
30783,31743,0.034566194262011754,6,6740.0
30784,31743,0.034566194262011754,105,6740.0
30785,31743,0.034566194262011754,18,6740.0
30786,31743,0.034566194262011754,125,6740.0
30787,31743,0.027196083763937992,5,6740.0
30788,31743,0.027196083763937992,11,6740.0
30789,31743,0.027196083763937992,919,6740.0
30790,31743,0.027196083763937992,135,6740.0
30791,31743,0.027196083763937992,2,6740.0
30792,31743,0.028129395218002815,4,6740.0
30793,31743,0.028129395218002815,678,6740.0
30794,31743,0.028129395218002815,1,6740.0
30795,31743,0.028129395218002815,13,6740.0
30796,31743,0.028129395218002815,23,6740.0
30797,31743,0.028129395218002815,2,6740.0
30798,31743,0.025549310168625446,321,6740.0
30799,31743,0.025549310168625446,83,6740.0
30800,31743,0.025549310168625446,1,6740.0
30801,31743,0.025549310168625446,51,6740.0
30802,31743,0.025549310168625446,42,6740.0
30803,31743,0.025549310168625446,7,6740.0
30804,31743,0.023579344494223064,138,6740.0
30805,31743,0.023579344494223064,24,6740.0
30806,31743,0.023579344494223064,5,6730.0
30807,31743,0.023579344494223064,83,6730.0
30808,31743,0.023579344494223064,227,6730.0
30809,31743,0.023579344494223064,1,6730.0
30810,31743,0.023579344494223064,8,6730.0
30811,31743,0.023579344494223064,2,6730.0
30812,31743,0.023579344494223064,3,6730.0
30813,31743,0.023579344494223064,14,6730.0
30814,31743,0.023579344494223064,426,6730.0
30815,31743,0.018709073900841908,5,6730.0
30816,31743,0.018709073900841908,6,6730.0
30817,31743,0.018709073900841908,617,6730.0
30818,31743,0.018709073900841908,230,6730.0
30819,31743,0.018709073900841908,1,6730.0
30820,31743,0.018709073900841908,212,6730.0
30821,31743,0.021963540522732264,699,6730.0
30822,31743,0.021963540522732264,346,6730.0
30823,31743,0.021963540522732264,18,6730.0
30824,31743,0.021963540522732264,420,6730.0
30825,31743,0.021963540522732264,2,6730.0
30826,31743,0.02345215759849906,14,6730.0
30827,31743,0.02345215759849906,1,6730.0
30828,31743,0.02345215759849906,109,6730.0
30829,31743,0.02345215759849906,64,6720.0
30830,31743,0.02345215759849906,216,6720.0
30831,31743,0.029385836027034967,1,6720.0
30832,31743,0.029385836027034967,8,6720.0
30833,31743,0.029385836027034967,2,6720.0
30834,31743,0.029385836027034967,16,6720.0
30835,31743,0.02960331557134399,4,6720.0
30836,31743,0.02960331557134399,14,6720.0
30837,31743,0.02960331557134399,284,6720.0
30838,31743,0.02960331557134399,31,6720.0
30839,31743,0.02960331557134399,336,6720.0
30840,31743,0.02960331557134399,8,6720.0
30841,31743,0.02960331557134399,78,6720.0
30842,31743,0.02960331557134399,385,6720.0
30843,31743,0.023562676720075403,345,6720.0
30844,31743,0.023562676720075403,7,6720.0
30845,31743,0.023562676720075403,47,6720.0
30846,31743,0.023562676720075403,204,6720.0
30847,31743,0.023562676720075403,517,6720.0
30848,31743,0.023562676720075403,5,6720.0
30849,31743,0.023562676720075403,4,6720.0
30850,31743,0.023562676720075403,1,6720.0
30851,31743,0.023562676720075403,12,6720.0
30852,31743,0.02033760423022168,28,6720.0
30853,31743,0.02033760423022168,1,6720.0
30854,31743,0.02033760423022168,1,6720.0
30855,31743,0.02033760423022168,2,6720.0
30856,31743,0.02033760423022168,477,6720.0
30857,31743,0.02033760423022168,200,6720.0
30858,31743,0.01947419668938656,9,6720.0
30859,31743,0.01947419668938656,31,6720.0
30860,31743,0.01947419668938656,46,6710.0
30861,31743,0.01947419668938656,413,6710.0
30862,31743,0.01947419668938656,2,6710.0
30863,31743,0.01947419668938656,42,6710.0
30864,31743,0.023046784973496198,554,6710.0
30865,31743,0.023046784973496198,3,6710.0
30866,31743,0.023046784973496198,1,6710.0
30867,31743,0.023046784973496198,12,6710.0
30868,31743,0.023046784973496198,20,6710.0
30869,31743,0.023046784973496198,650,6710.0
30870,31743,0.023046784973496198,11,6710.0
30871,31743,0.021810250817884406,6,6710.0
30872,31743,0.021810250817884406,4,6710.0
30873,31743,0.021810250817884406,2,6710.0
30874,31743,0.021810250817884406,53,6710.0
30875,31743,0.021810250817884406,77,6710.0
30876,31743,0.02354603249352484,385,6710.0
30877,31743,0.02354603249352484,6,6710.0
30878,31743,0.02354603249352484,100,6710.0
30879,31743,0.02354603249352484,17,6710.0
30880,31743,0.02354603249352484,54,6710.0
30881,31743,0.02354603249352484,283,6710.0
30882,31743,0.022002200220022,335,6710.0
30883,31743,0.022002200220022,15,6710.0
30884,31743,0.022002200220022,3,6710.0
30885,31743,0.022002200220022,259,6700.0
30886,31743,0.022002200220022,2870,6700.0
30887,31743,0.030497102775236352,114,6700.0
30888,31743,0.030497102775236352,8,6700.0
30889,31743,0.030497102775236352,16,6700.0
30890,31743,0.030497102775236352,580,6700.0
30891,31743,0.03227888960619755,292,6700.0
30892,31743,0.03227888960619755,163,6700.0
30893,31743,0.03227888960619755,2,6700.0
30894,31743,0.03227888960619755,1,6700.0
30895,31743,0.03562522265764161,9,6700.0
30896,31743,0.03562522265764161,35,6700.0
30897,31743,0.03562522265764161,4,6700.0
30898,31743,0.03562522265764161,3,6700.0
30899,31743,0.03562522265764161,2,6700.0
30900,31743,0.03562522265764161,242,6700.0
30901,31743,0.029368575624082235,80,6700.0
30902,31743,0.029368575624082235,6,6700.0
30903,31743,0.029368575624082235,277,6700.0
30904,31743,0.029368575624082235,16,6700.0
30905,31743,0.029368575624082235,383,6700.0
30906,31743,0.03004807692307692,50,6700.0
30907,31743,0.03004807692307692,10,6700.0
30908,31743,0.03004807692307692,195,6700.0
30909,31743,0.03004807692307692,1,6700.0
30910,31743,0.029708853238265005,181,6690.0
30911,31743,0.029708853238265005,10,6690.0
30912,31743,0.029708853238265005,99,6690.0
30913,31743,0.029708853238265005,83,6690.0
30914,31743,0.03723008190618019,22,6690.0
30915,31743,0.03723008190618019,6,6690.0
30916,31743,0.03723008190618019,23,6690.0
30917,31743,0.03723008190618019,2,6690.0
30918,31743,0.03723008190618019,1,6690.0
30919,31743,0.03723008190618019,37,6690.0
30920,31743,0.03723008190618019,105,6690.0
30921,31743,0.03723008190618019,108,6690.0
30922,31743,0.03723008190618019,1,6690.0
30923,31743,0.03723008190618019,61,6690.0
30924,31743,0.02446183953033268,35,6690.0
30925,31743,0.02446183953033268,3,6690.0
30926,31743,0.02446183953033268,3,6690.0
30927,31743,0.02446183953033268,6,6690.0
30928,31743,0.02446183953033268,6,6690.0
30929,31743,0.025773195876288662,6,6690.0
30930,31743,0.025773195876288662,2,6690.0
30931,31743,0.025773195876288662,87,6680.0
30932,31743,0.025773195876288662,977,6680.0
30933,31743,0.025773195876288662,4,6680.0
30934,31743,0.027480076944215445,61,6680.0
30935,31743,0.027480076944215445,457,6680.0
30936,31743,0.027480076944215445,1,6680.0
30937,31743,0.027480076944215445,1,6680.0
30938,31743,0.027480076944215445,5,6680.0
30939,31743,0.027480076944215445,303,6680.0
30940,31743,0.027480076944215445,1,6680.0
30941,31743,0.022914757103574702,10,6680.0
30942,31743,0.022914757103574702,3,6680.0
30943,31743,0.022914757103574702,36,6680.0
30944,31743,0.022914757103574702,23,6680.0
30945,31743,0.022914757103574702,24,6680.0
30946,31743,0.022914757103574702,39,6680.0
30947,31743,0.022914757103574702,55,6680.0
30948,31743,0.022914757103574702,2,6680.0
30949,31743,0.021208907741251327,3,6680.0
30950,31743,0.021208907741251327,117,6680.0
30951,31743,0.021208907741251327,4,6680.0
30952,31743,0.021208907741251327,23,6680.0
30953,31743,0.021208907741251327,32,6680.0
30954,31743,0.021208907741251327,65,6680.0
30955,31743,0.020206102242877347,50,6680.0
30956,31743,0.020206102242877347,2,6680.0
30957,31743,0.020206102242877347,7,6680.0
30958,31743,0.020206102242877347,85,6680.0
30959,31743,0.020206102242877347,863,6680.0
30960,31743,0.020206102242877347,2,6680.0
30961,31743,0.02388344877000239,2,6680.0
30962,31743,0.02388344877000239,3,6680.0
30963,31743,0.02388344877000239,2,6680.0
30964,31743,0.02388344877000239,7,6680.0
30965,31743,0.02388344877000239,251,6680.0
30966,31743,0.02388344877000239,1,6670.0
30967,31743,0.023736055067647754,26,6670.0
30968,31743,0.023736055067647754,5,6670.0
30969,31743,0.023736055067647754,11,6670.0
30970,31743,0.023736055067647754,354,6670.0
30971,31743,0.023736055067647754,61,6670.0
30972,31743,0.024900398406374504,332,6670.0
30973,31743,0.024900398406374504,533,6670.0
30974,31743,0.024900398406374504,10,6670.0
30975,31743,0.024900398406374504,70,6670.0
30976,31743,0.024900398406374504,236,6670.0
30977,31743,0.024900398406374504,25,6670.0
30978,31743,0.024900398406374504,181,6670.0
30979,31743,0.02188662727073758,398,6670.0
30980,31743,0.02188662727073758,3,6670.0
30981,31743,0.02188662727073758,150,6670.0
30982,31743,0.02188662727073758,223,6670.0
30983,31743,0.02188662727073758,21,6670.0
30984,31743,0.02246686137946529,64,6670.0
30985,31743,0.02246686137946529,806,6670.0
30986,31743,0.02246686137946529,124,6670.0
30987,31743,0.02246686137946529,22,6670.0
30988,31743,0.02246686137946529,1,6670.0
30989,31743,0.02246686137946529,177,6670.0
30990,31743,0.02246686137946529,1,6660.0
30991,31743,0.024937655860349125,1,6660.0
30992,31743,0.024937655860349125,31,6660.0
30993,31743,0.024937655860349125,455,6660.0
30994,31743,0.024937655860349125,19,6660.0
30995,31743,0.024937655860349125,13,6660.0
30996,31743,0.025342118601115054,1,6660.0
30997,31743,0.025342118601115054,82,6660.0
30998,31743,0.025342118601115054,180,6660.0
30999,31743,0.025342118601115054,271,6660.0
31000,31743,0.025342118601115054,314,6660.0
31001,31743,0.026845637583892617,25,6660.0
31002,31743,0.026845637583892617,6,6660.0
31003,31743,0.026845637583892617,143,6660.0
31004,31743,0.026845637583892617,6,6660.0
31005,31743,0.026845637583892617,154,6660.0
31006,31743,0.026845637583892617,143,6660.0
31007,31743,0.026845637583892617,173,6660.0
31008,31743,0.023820867079561697,1,6660.0
31009,31743,0.023820867079561697,1,6660.0
31010,31743,0.023820867079561697,18,6660.0
31011,31743,0.023820867079561697,14,6660.0
31012,31743,0.023820867079561697,7,6660.0
31013,31743,0.023820867079561697,3,6660.0
31014,31743,0.022670596236681027,8,6660.0
31015,31743,0.022670596236681027,2,6660.0
31016,31743,0.022670596236681027,165,6660.0
31017,31743,0.022670596236681027,246,6660.0
31018,31743,0.022670596236681027,30,6660.0
31019,31743,0.022670596236681027,125,6660.0
31020,31743,0.022123893805309734,1,6660.0
31021,31743,0.022123893805309734,247,6660.0
31022,31743,0.022123893805309734,39,6660.0
31023,31743,0.022123893805309734,19,6660.0
31024,31743,0.022123893805309734,133,6650.0
31025,31743,0.022123893805309734,15,6650.0
31026,31743,0.022123893805309734,2,6650.0
31027,31743,0.020475020475020474,26,6650.0
31028,31743,0.020475020475020474,9,6650.0
31029,31743,0.020475020475020474,193,6650.0
31030,31743,0.020475020475020474,2,6650.0
31031,31743,0.020475020475020474,334,6650.0
31032,31743,0.021734405564007825,267,6650.0
31033,31743,0.021734405564007825,52,6650.0
31034,31743,0.021734405564007825,1,6650.0
31035,31743,0.021734405564007825,236,6650.0
31036,31743,0.021734405564007825,72,6650.0
31037,31743,0.021734405564007825,133,6650.0
31038,31743,0.021734405564007825,3,6650.0
31039,31743,0.021734405564007825,90,6650.0
31040,31743,0.019080328181644724,175,6650.0
31041,31743,0.019080328181644724,7,6650.0
31042,31743,0.019080328181644724,159,6650.0
31043,31743,0.019080328181644724,2,6640.0
31044,31743,0.019080328181644724,1,6640.0
31045,31743,0.019080328181644724,3,6640.0
31046,31743,0.02183406113537118,10,6640.0
31047,31743,0.02183406113537118,125,6640.0
31048,31743,0.02183406113537118,52,6640.0
31049,31743,0.02183406113537118,4,6640.0
31050,31743,0.02183406113537118,4,6640.0
31051,31743,0.02183406113537118,41,6640.0
31052,31743,0.02183406113537118,156,6640.0
31053,31743,0.02183406113537118,504,6640.0
31054,31743,0.02183406113537118,9,6640.0
31055,31743,0.017917935853789643,1,6640.0
31056,31743,0.017917935853789643,3,6640.0
31057,31743,0.017917935853789643,55,6640.0
31058,31743,0.017917935853789643,405,6640.0
31059,31743,0.017917935853789643,1631,6640.0
31060,31743,0.017917935853789643,69,6640.0
31061,31743,0.022993791676247412,22,6640.0
31062,31743,0.022993791676247412,14,6640.0
31063,31743,0.022993791676247412,195,6640.0
31064,31743,0.022993791676247412,8,6640.0
31065,31743,0.022993791676247412,61,6640.0
31066,31743,0.022993791676247412,558,6640.0
31067,31743,0.022993791676247412,20,6640.0
31068,31743,0.02063983488132095,17,6640.0
31069,31743,0.02063983488132095,6,6640.0
31070,31743,0.02063983488132095,2,6640.0
31071,31743,0.02063983488132095,823,6640.0
31072,31743,0.02063983488132095,27,6640.0
31073,31743,0.02063983488132095,7,6640.0
31074,31743,0.020550760378133994,175,6640.0
31075,31743,0.020550760378133994,97,6640.0
31076,31743,0.020550760378133994,6,6640.0
31077,31743,0.020550760378133994,298,6640.0
31078,31743,0.020550760378133994,144,6640.0
31079,31743,0.020550760378133994,6,6640.0
31080,31743,0.020550760378133994,88,6640.0
31081,31743,0.020550760378133994,3,6640.0
31082,31743,0.020550760378133994,8,6640.0
31083,31743,0.020550760378133994,109,6640.0
31084,31743,0.020550760378133994,227,6630.0
31085,31743,0.016641704110500914,1025,6630.0
31086,31743,0.016641704110500914,103,6630.0
31087,31743,0.016641704110500914,1,6630.0
31088,31743,0.016641704110500914,4,6630.0
31089,31743,0.016641704110500914,3,6630.0
31090,31743,0.016641704110500914,2,6630.0
31091,31743,0.016641704110500914,11,6630.0
31092,31743,0.02110149820637265,340,6630.0
31093,31743,0.02110149820637265,4,6630.0
31094,31743,0.02110149820637265,37,6630.0
31095,31743,0.02110149820637265,4,6630.0
31096,31743,0.02110149820637265,3,6630.0
31097,31743,0.02110149820637265,77,6630.0
31098,31743,0.02110149820637265,2,6630.0
31099,31743,0.02110149820637265,24,6630.0
31100,31743,0.019227071716977504,4,6630.0
31101,31743,0.019227071716977504,16,6630.0
31102,31743,0.019227071716977504,1033,6630.0
31103,31743,0.019227071716977504,2,6630.0
31104,31743,0.019227071716977504,351,6630.0
31105,31743,0.019227071716977504,322,6630.0
31106,31743,0.02153316106804479,2,6630.0
31107,31743,0.02153316106804479,41,6630.0
31108,31743,0.02153316106804479,22,6620.0
31109,31743,0.02153316106804479,10,6620.0
31110,31743,0.02153316106804479,1,6620.0
31111,31743,0.02153316106804479,5,6620.0
31112,31743,0.020358306188925084,272,6620.0
31113,31743,0.020358306188925084,35,6620.0
31114,31743,0.020358306188925084,77,6620.0
31115,31743,0.020358306188925084,5,6620.0
31116,31743,0.020358306188925084,27,6620.0
31117,31743,0.020358306188925084,39,6620.0
31118,31743,0.020358306188925084,139,6620.0
31119,31743,0.020358306188925084,3,6620.0
31120,31743,0.020358306188925084,44,6620.0
31121,31743,0.018511662347278784,92,6620.0
31122,31743,0.018511662347278784,3,6620.0
31123,31743,0.018511662347278784,8,6620.0
31124,31743,0.018511662347278784,5231,6620.0
31125,31743,0.018511662347278784,102,6620.0
31126,31743,0.018511662347278784,4,6620.0
31127,31743,0.0585480093676815,116,6620.0
31128,31743,0.0585480093676815,6,6620.0
31129,31743,0.0585480093676815,5,6620.0
31130,31743,0.0585480093676815,61,6620.0
31131,31743,0.0585480093676815,73,6620.0
31132,31743,0.0585480093676815,350,6620.0
31133,31743,0.0625,4,6620.0
31134,31743,0.0625,4,6620.0
31135,31743,0.0625,1,6620.0
31136,31743,0.0625,37,6620.0
31137,31743,0.0625,30,6620.0
31138,31743,0.0625,1053,6620.0
31139,31743,0.052521008403361345,2,6620.0
31140,31743,0.052521008403361345,39,6620.0
31141,31743,0.052521008403361345,75,6620.0
31142,31743,0.052521008403361345,5,6620.0
31143,31743,0.052521008403361345,272,6620.0
31144,31743,0.052521008403361345,1,6620.0
31145,31743,0.052521008403361345,70,6620.0
31146,31743,0.040749796251018745,2,6620.0
31147,31743,0.040749796251018745,3,6620.0
31148,31743,0.040749796251018745,14,6620.0
31149,31743,0.040749796251018745,24,6620.0
31150,31743,0.040749796251018745,2,6610.0
31151,31743,0.040749796251018745,1,6610.0
31152,31743,0.040749796251018745,5,6610.0
31153,31743,0.034364261168384876,44,6610.0
31154,31743,0.034364261168384876,2,6610.0
31155,31743,0.034364261168384876,54,6610.0
31156,31743,0.034364261168384876,87,6610.0
31157,31743,0.034364261168384876,634,6610.0
31158,31743,0.033112582781456956,1,6610.0
31159,31743,0.033112582781456956,123,6610.0
31160,31743,0.033112582781456956,61,6610.0
31161,31743,0.033112582781456956,1,6610.0
31162,31743,0.033112582781456956,2,6610.0
31163,31743,0.033112582781456956,3,6610.0
31164,31743,0.033112582781456956,3,6610.0
31165,31743,0.033112582781456956,303,6610.0
31166,31743,0.030883261272390362,2,6610.0
31167,31743,0.030883261272390362,192,6600.0
31168,31743,0.030883261272390362,90,6600.0
31169,31743,0.030883261272390362,359,6600.0
31170,31743,0.030883261272390362,120,6600.0
31171,31743,0.04100041000410004,190,6600.0
31172,31743,0.04100041000410004,7,6600.0
31173,31743,0.04100041000410004,4,6600.0
31174,31743,0.04100041000410004,2,6600.0
31175,31743,0.04100041000410004,24,6600.0
31176,31743,0.03616636528028933,23,6600.0
31177,31743,0.03616636528028933,26,6600.0
31178,31743,0.03616636528028933,51,6600.0
31179,31743,0.03616636528028933,21,6600.0
31180,31743,0.03616636528028933,1,6600.0
31181,31743,0.03616636528028933,161,6600.0
31182,31743,0.03616636528028933,25,6600.0
31183,31743,0.03616636528028933,14,6600.0
31184,31743,0.027480076944215445,424,6600.0
31185,31743,0.027480076944215445,8,6600.0
31186,31743,0.027480076944215445,6,6600.0
31187,31743,0.027480076944215445,9,6600.0
31188,31743,0.027480076944215445,288,6600.0
31189,31743,0.027956388034665918,3,6600.0
31190,31743,0.027956388034665918,1,6600.0
31191,31743,0.027956388034665918,339,6600.0
31192,31743,0.027956388034665918,1,6600.0
31193,31743,0.027956388034665918,3,6600.0
31194,31743,0.02679528403001072,18,6600.0
31195,31743,0.02679528403001072,80,6590.0
31196,31743,0.02679528403001072,140,6590.0
31197,31743,0.02679528403001072,5,6590.0
31198,31743,0.02679528403001072,1,6590.0
31199,31743,0.025614754098360656,1548,6590.0
31200,31743,0.025614754098360656,81,6590.0
31201,31743,0.025614754098360656,6,6590.0
31202,31743,0.025614754098360656,15,6590.0
31203,31743,0.025614754098360656,1,6590.0
31204,31743,0.02955956251847473,66,6590.0
31205,31743,0.02955956251847473,595,6590.0
31206,31743,0.02955956251847473,4,6590.0
31207,31743,0.02955956251847473,19,6590.0
31208,31743,0.02955956251847473,151,6590.0
31209,31743,0.03273322422258593,4,6590.0
31210,31743,0.03273322422258593,8,6590.0
31211,31743,0.03273322422258593,5,6590.0
31212,31743,0.03273322422258593,88,6580.0
31213,31743,0.03273322422258593,11,6580.0
31214,31743,0.03185727938834024,266,6580.0
31215,31743,0.03185727938834024,168,6580.0
31216,31743,0.03185727938834024,126,6580.0
31217,31743,0.03185727938834024,7,6580.0
31218,31743,0.03254149040026033,8,6580.0
31219,31743,0.03254149040026033,1393,6580.0
31220,31743,0.03254149040026033,147,6580.0
31221,31743,0.03254149040026033,2,6580.0
31222,31743,0.03254149040026033,23,6580.0
31223,31743,0.03254149040026033,3,6580.0
31224,31743,0.03254149040026033,4,6580.0
31225,31743,0.03254149040026033,6,6580.0
31226,31743,0.03254149040026033,165,6580.0
31227,31743,0.02349072116513977,844,6580.0
31228,31743,0.02349072116513977,11,6580.0
31229,31743,0.02349072116513977,5,6580.0
31230,31743,0.02349072116513977,8,6580.0
31231,31743,0.02349072116513977,82,6580.0
31232,31743,0.025445292620865142,3,6580.0
31233,31743,0.025445292620865142,1,6580.0
31234,31743,0.025445292620865142,115,6570.0
31235,31743,0.025445292620865142,1162,6570.0
31236,31743,0.025445292620865142,246,6570.0
31237,31743,0.03419972640218878,1,6570.0
